-6.741541166358377968e-02,-1.061996498838934766e+00
1.695575617391629430e+00,-5.023320626719205428e-01
1.224722108400027265e+00,-1.864067151775541387e-01
1.850000781294619312e+00,3.339571225848417257e-01
1.504937563849247928e+00,3.773845821742630724e-01
1.971511019402321985e+00,2.011813289075427835e-01
1.030494312957716874e+00,1.024495143277290854e+00
1.128849589957305666e+00,6.099776095236810747e-01
1.721623944631714309e+00,-7.175987302219100084e-01
1.542094277014261827e+00,5.299263661190618535e-01
1.944428541147135814e+00,-2.963220204318744999e-01
1.467812092959742909e+00,4.310943835392025969e-01
1.769378876762407238e+00,-3.457283298783068171e-01
1.950528312966057332e+00,-3.850521385895348536e-01
1.932966621386938533e+00,-1.808956900553934100e-01
8.430008206454723263e-01,-6.631464818015153639e-01
1.753992864353188796e+00,-8.506131347467116299e-02
1.829678292603373224e+00,6.162244591793689108e-02
6.052737910627580264e-01,-5.810636540877690548e-01
2.998417560227199519e-01,6.667316985035507404e-01
1.895638285405010226e+00,-5.461613110806170512e-01
1.021471145135882219e+00,-1.293003183424873415e-02
1.395032555929696549e+00,-7.838324948900488032e-01
4.177122508197004258e-01,-3.026073449492353573e-01
1.463816167007172542e+00,-8.677669457936537656e-01
1.245025356927998539e+00,-9.042001635752956457e-01
1.669295258069118937e+00,-3.692205984259642193e-01
1.234960511182668919e+00,-1.075320630296509705e+00
1.907802706335186116e+00,-3.365775451405603191e-02
1.179026543544515970e+00,-9.774649396990416905e-01
1.581162698190238469e+00,2.140674837827039045e-01
1.350131702434058667e+00,8.087043949105719998e-01
1.101862021474293574e+00,6.055162022624906992e-01
1.791443169877693808e+00,2.952728484344219195e-01
1.974754413951760323e+00,1.035490052334225031e-01
9.291109146559556331e-01,-5.113134938498664628e-02
1.637094311810667557e+00,2.114715124908869703e-01
1.892415082294809814e+00,-4.383445983278236868e-01
1.325374695164489580e+00,-7.448357944734564917e-01
1.364572225545368056e+00,5.093117662183754835e-01
1.614068680262955580e+00,1.022475069549229065e+00
1.381725873871381571e+00,-2.410051677424340788e-02
8.226263385028097508e-01,-3.753931026178243258e-01
1.926699735127552326e+00,2.312002293122577545e-01
1.135801170824433104e+00,-5.763196212432577514e-01
1.061587498881993330e+00,5.057650457194760030e-01
1.008328986387099668e+00,-1.100445212059022237e+00
1.900335174884025591e+00,-2.387884487637618180e-01
1.743626983153835575e+00,-3.373195789568420033e-01
1.321089244345207359e+00,-1.051811110950420458e+00
1.983125608411385077e+00,-3.930422090509305688e-01
1.861718735949344339e+00,-1.747564883201404573e-01
1.745566828289539574e+00,-6.303527861517062292e-03
1.889035241407983179e+00,-9.632241510934920203e-01
1.746266488907403325e+00,-4.567081135738580433e-01
1.096449704462749253e+00,6.779766610250467229e-01
1.948521317163299571e+00,-4.176440779489003496e-01
1.750712633461097179e+00,4.709742944760165750e-01
1.641952150969412827e+00,2.695786238870956919e-01
1.891349799203616122e+00,2.788379246635780406e-02
1.764154780155132718e+00,-1.279883484876921940e-01
1.098786055017163754e+00,-1.470207870763508007e-01
1.867961143252037104e+00,5.936829298951811218e-01
1.756714611486468680e+00,7.178641132593820418e-01
1.449829779786707462e+00,-8.732484979716539364e-01
9.423394127766154815e-01,8.145239803621844299e-01
1.278986884690198167e+00,7.482678695760025533e-02
9.590453731371937351e-01,9.729000032821946142e-01
1.453945880214931430e+00,3.712140908330568423e-01
1.468634275104763409e+00,6.901627822237871301e-01
1.490000499431235248e+00,1.006437314575073572e+00
1.683817417264520833e+00,3.896772605342055384e-01
1.981136366267741256e+00,5.920437229121452427e-01
1.871552619785481708e+00,7.843996692263115467e-01
1.218190962829820645e+00,7.717361323717052413e-01
1.273268493217653896e+00,-5.134044745382975172e-01
1.845496633599578828e+00,-4.908979533538458395e-01
1.931241263126931562e+00,2.402010775700377243e-01
1.902985180267498411e+00,-7.727185979456870080e-02
1.952973732984522037e+00,2.841024624234595453e-01
8.451297988307868714e-01,5.239170503266071810e-01
1.619529414858824845e+00,-4.704894394697440863e-01
1.913179994853074106e+00,-4.760021778565931561e-02
1.552281067762512734e+00,2.271860510354260509e-01
1.591548411915985728e+00,-6.837198154710277809e-01
1.948923126052355403e+00,4.969322449197045577e-01
1.415744909923499328e+00,-8.806461415860198372e-01
1.795467690172010577e+00,-8.614006267581083565e-01
1.186931299266995810e+00,4.894016771161685542e-01
1.784398195104226037e+00,6.447098221476510460e-01
2.682414586271918422e-01,-4.748608421913801392e-01
1.069215217233967952e+00,6.790616107842641913e-01
1.486325107002670176e+00,-4.313514698673319714e-01
1.875779189796345170e+00,3.146197057827502253e-01
1.176801128456097745e+00,4.681847582954540808e-03
1.622777884989048847e+00,-8.677209231578686399e-02
1.741170351490029855e+00,1.962311846605695465e-01
1.637638235060203895e+00,-5.487315261067243766e-02
1.464565746038896110e+00,-8.982880629922855853e-01
1.665927667386270850e+00,-1.691042161264508792e-01
1.549050853884344381e+00,9.787678624460830479e-01
1.777448650360634375e+00,2.696851588989133131e-01
1.281255065944808313e+00,-8.218246343441675261e-01
1.423776319160200199e+00,-1.426264743045009276e-01
7.917731806188879062e-01,-2.450131787683025308e-01
1.750584838138950605e+00,-7.618047144553307115e-01
1.933306652005405413e+00,-3.600751882820887317e-01
1.376536261347704126e+00,-6.661601289172716100e-01
1.639275004073287079e+00,5.988921781601563854e-01
1.425416935504139282e+00,1.521463633844741814e-01
1.597621632053465079e+00,-8.073790378429582804e-01
1.960469574538316051e+00,2.291635941415377797e-01
6.895103859250099054e-01,-1.006129896168051152e+00
1.960217695250957792e+00,2.934177930205058571e-01
1.647972558571181079e+00,-1.146640352149955300e+00
1.360897209236999750e+00,3.556808569183881330e-01
1.961471849212139240e+00,2.952398297947474992e-01
1.482648813592641446e+00,-9.148727244459537999e-01
1.961216902446446086e+00,-3.924999300238940503e-02
1.341894657802330748e+00,-1.578937854570244825e-01
4.361012709861313286e-01,-1.121402938353302181e+00
1.837132163325848833e+00,-5.333550569481061432e-01
1.565893110394345200e+00,5.716717165264029177e-01
1.170855845985270038e+00,-6.365167944120038168e-01
1.695042553866657364e+00,-1.255944271491421238e-01
1.976085298608754925e+00,-4.324848831999246745e-01
1.360407064289819168e-01,2.499920853029548029e-01
1.636552623011292340e+00,8.114788398071710596e-01
1.868886223795632961e+00,-5.328684149758478039e-02
1.131331123283282558e+00,-8.819241245484894520e-01
1.768382515164800051e+00,6.899234785394182667e-01
1.966750160640718947e+00,-8.630855542868340335e-02
1.596611584905089254e+00,-2.565287771934040562e-01
1.647242395706454587e+00,3.928052893334446627e-01
1.168401323835473349e+00,3.328404690417690048e-01
1.750077405948555542e+00,-3.511122367438571090e-01
1.695263747355773898e+00,-6.831133042494766383e-02
1.848709572936674483e+00,-4.527412097908406485e-02
1.214764691148718878e+00,5.357130171930479801e-01
1.583187756836075932e+00,-4.646037355014797643e-01
1.756717466472811573e+00,-5.962420746588682485e-01
1.968777622105151393e+00,-7.954208540054324983e-03
1.030012009389343230e+00,-7.544476671341584506e-01
1.975852451870535820e+00,-6.314693056771771007e-02
1.942590419677594049e+00,3.730320664065212011e-01
1.524670440687281969e+00,2.659540340659842794e-01
1.705168704244453215e+00,-5.145352151217591485e-01
2.607383178086633557e-01,-6.657878187042740592e-01
1.903340370028854700e+00,-2.219006451537272606e-01
1.753379374952649616e+00,2.432946334926048004e-01
1.471706524065742538e+00,-7.683646035281113118e-01
1.851067200822962500e+00,5.502640990640350616e-03
5.684772361867433954e-01,9.819542124882120193e-01
1.793289451802544399e+00,8.268493587750043172e-01
1.724329257974697160e+00,-5.358539894527241110e-01
1.698759907814383574e+00,9.240600635189955003e-02
1.799949485384410020e+00,3.054587546037806356e-01
1.560733538221390937e+00,4.545861182660948518e-01
1.626598054972559382e+00,-4.300387881855910477e-03
1.714031101503515231e+00,-5.989756468934350764e-01
9.936040085813802047e-01,-4.597578436761283749e-01
1.433324416746981855e+00,3.129481926230868183e-01
1.974372771768542201e+00,-3.157508372134254504e-01
1.880265734070072081e-01,8.575007351166692438e-01
1.348311814141511134e+00,2.308757141360597565e-01
1.719565653288798401e+00,-3.565273342929262679e-01
1.849399540945786624e+00,6.458602634492676131e-01
2.346600594546257579e-01,5.445793909839653502e-01
1.525611684689594405e+00,-2.948629821398143780e-01
1.905710858701869626e+00,-3.821257146524864590e-01
1.661167101003289570e+00,6.323291662953078873e-02
1.974583638402562791e+00,-1.842294785477155972e-01
1.845857556659215248e+00,3.546342983361243373e-02
1.455221869609271801e+00,4.634736721758092037e-01
1.451165116096802821e-01,-5.746098032707701586e-01
1.772907307064232718e+00,-5.316811434113846158e-01
1.829655844595795333e+00,4.869256887284925672e-01
1.293079156948191200e+00,9.680093804162271942e-01
3.748410234631226468e-01,-1.012091116669546764e+00
1.799703537135682652e+00,2.885036535176762618e-01
1.892630812206429480e+00,-4.030257672584174333e-01
1.866958293293970783e+00,-7.202445674919890628e-01
8.157843592697018309e-01,8.301886696372778873e-01
1.822568076957661543e+00,-7.209315569682053226e-01
9.583969800595959487e-01,-5.849066675623803002e-01
1.964307652976068130e+00,-3.816510197959967488e-01
1.842236949254375311e+00,-3.019113863025437716e-01
9.757947856248028184e-01,6.960373727719908477e-01
1.941805837392268863e+00,3.901004809413201047e-01
9.232201956506039808e-01,5.992187185093016399e-01
1.433622397097107148e+00,3.318621969031119168e-01
1.609127376929936570e+00,2.933434329577063737e-01
1.715460243237436622e+00,9.895098032328141224e-01
1.142974177523664592e+00,2.025504110706760064e-01
1.443014354614248429e+00,6.122008589061094241e-01
1.985213330450712688e+00,7.198535082522701523e-02
1.930576182593102041e+00,5.440627431715653328e-01
4.959975029177786654e-01,1.103215936646263717e+00
5.237853139249009082e-01,-8.764942076055235454e-01
1.727199480261402353e+00,-1.509161539224126991e-02
1.344226231862912790e+00,1.680509263852962010e-01
1.842966132986147532e+00,-2.967583694124464877e-01
1.689769867189943042e+00,-6.301599029627237281e-01
1.656896947378978524e+00,-7.967426141070070855e-01
1.747624870808043074e+00,-1.422571846062425927e-01
1.702339562189644218e+00,8.099794465866457793e-01
1.991301027903549459e+00,-3.140456613527011775e-01
7.723220445094923781e-01,-8.760793249585173692e-01
7.633799468030326718e-01,-7.670835385703839160e-01
1.397766363693047520e+00,4.121256995242345567e-01
1.681613115649410517e+00,6.845874523090497155e-01
6.810965503006296551e-01,-1.424602492724871050e+00
1.939821306698833014e+00,5.659885501258526963e-02
1.542300393757747301e+00,-4.136951275145611673e-01
6.905877699542700698e-01,9.037961450292435472e-01
1.671721986880126076e+00,3.018441566079498317e-01
1.504764213560215058e+00,-3.935341947546459052e-01
1.440726999108429052e+00,-1.056928075256503563e-01
1.535699960282260523e+00,4.558976388663630863e-01
4.635989574861689166e-01,-4.602493907136315787e-01
1.816202028345591968e+00,4.983124080102516174e-01
1.266137186610057030e+00,-3.423515330727761041e-01
1.717864950675812352e+00,-3.440871859969626412e-01
1.724580433116874367e+00,-4.428520069402624437e-01
1.644645660345849247e+00,4.758318081168007585e-01
1.742881535138240734e+00,-4.022182122532063642e-01
1.962213077904543468e+00,1.428072844018233312e-01
1.566867359663500547e+00,7.453444602715633138e-01
1.642534041081370688e+00,-1.268970228134292277e+00
1.883467702955319067e+00,4.381027222354083595e-02
7.697700275257319813e-01,6.443621405685733272e-01
1.567937473355413225e+00,-5.372002508772307783e-01
1.454565570255881513e+00,4.299080742155153012e-01
1.702363805596773361e+00,1.147602131919115837e-01
9.244653173223262854e-01,-3.509313602997412573e-01
1.817869825265177042e+00,1.477957287906790929e-01
1.912495962123557991e+00,-4.848480962499248648e-01
9.122334341678451919e-01,-1.040701593175714423e+00
1.354462596925922746e+00,-7.080913168141084180e-01
1.615713267392270280e+00,4.764376801527067662e-01
1.624079752089280237e+00,1.834751515161380242e-01
8.949092084814030956e-01,-6.437583575884144871e-01
1.795701155173315078e+00,-8.482967773132621403e-01
1.783276867607495486e+00,4.416066250911982460e-01
1.816439407815027884e+00,1.385711467170178679e+00
1.087771278931521701e+00,5.127078718531619117e-01
1.898882171617843895e+00,5.055936344820728401e-01
1.781675796114941424e+00,-9.110436246082186384e-01
7.710811936468473515e-01,1.322660962644017335e+00
1.901611036607065985e+00,6.422771933214586892e-02
1.805709977970812341e+00,-4.511770468677124279e-01
1.707004408352702285e+00,-5.279188761671602670e-01
1.734565608795296310e+00,-1.106436441016958483e+00
1.208376362646150337e+00,-9.643389149866592458e-01
7.147291931648306340e-01,-4.647228074671453379e-01
7.976672796691141043e-01,-8.859671378426726696e-01
1.777490914352045204e+00,-6.351392947849983095e-01
1.874595777300719579e+00,2.742831917718705284e-02
1.901053703541176532e+00,3.110094418834635777e-01
9.599161180845828811e-01,-4.417897701002996835e-01
1.096522913291860357e+00,5.752738665423605680e-01
1.504851390322131666e-01,1.185114545924898177e+00
1.416603453144330338e+00,7.466597302967762362e-01
1.856138355768844006e+00,-8.041813436254686698e-01
1.253325868053601022e+00,-8.201615007449819528e-01
1.275412956106909190e+00,-5.694173534904256595e-02
1.779590941912196911e+00,-7.415890375665847856e-01
1.558560704145041331e+00,-8.018511462109922938e-01
1.511291697282541424e+00,-3.501798691965498644e-01
1.743928453658485811e+00,7.456369274540801673e-01
1.480118189920034855e+00,3.978180313403759105e-01
1.027954789757553167e+00,-1.520311304519899043e-01
1.876649241810448121e+00,-2.350096331236058433e-01
1.958742321431838240e+00,1.301940743296655933e-01
1.597492986213594257e+00,-1.128263050189866057e-01
1.316146344049989425e+00,-8.771312614135157171e-01
1.993059722276661949e+00,-4.591647882986340523e-01
